cod_amm,des_amm,Comune,nome_resp,cogn_resp,Cap,Provincia,Regione,sito_istituzionale,Indirizzo,titolo_resp,tipologia_istat,tipologia_amm,acronimo,cf_validato,Cf,mail1,tipo_mail1,mail2,tipo_mail2,mail3,tipo_mail3,mail4,tipo_mail4,mail5,tipo_mail5,url_facebook,url_twitter,url_googleplus,url_youtube,liv_accessibili
c_f681,Comune di Montodine,Montodine,Alessandro,Pandini,26010,CR,Lombardia,http://www.comune.montodine.cr.it,Piazza XXV Aprile 10,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00304960198,comune.montodine@pec.regione.lombardia.it,pec,segreteria@comune.montodine.cr.it,altro,anagrafe@comune.montodine.cr.it,altro,ufficiotecnico@comune.montodine.cr.it,altro,ragioneria@comune.montodine.cr.it,altro,,,,,0
c_f682,Comune di Montoggio,Montoggio,Faustino Mauro,Fantoni,16026,GE,Liguria,http://www.comune.montoggio.ge.it,"Via IV Novembre, 18",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80007310107,comunemontoggio@actaliscertymail.it,pec,,,,,,,,,,,,,0
c_f685,Comune di Montone,Montone,Mirco,Rinaldi,6014,PG,Umbria,http://www.comunemontone.it,"Piazza Fortebraccio, 3",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81000430546,comune.montone@postacert.umbria.it,pec,ragioneria@montone.org,altro,,,,,,,,,,,0
c_f686,Comune di Montopoli In Val D'Arno,Montopoli in Val d'Arno,Giovanni,Capecchi,56020,PI,Toscana,http://www.comune.montopoli.pi.it,"Via Guicciardini, 61",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82000270502,info@pec.comune.montopoli.pi.it,pec,info@comune.montopoli.pi.it,altro,,,,,,,,,,,0
c_f687,Comune di Montopoli di Sabina,Montopoli di Sabina,Antimo,Grilli,2034,RI,Lazio,http://www.montopoli.org,Piazza Comunale 1,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,CORSARI,S,00094140571,uffprotocollo@comunemontopolidisabina.pecpa.it,pec,uffragioneria@montopoli.org,altro,,,,,,,,,,,0
c_f689,Comune di Montorio Nei Frentani,Montorio nei Frentani,Pellegrino Nino,PONTE,86040,CB,Molise,http://www.comune.montorioneifrentani.cb.it,Via Annunziata 3,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00070150701,comune.montorioneifrentanicb@legalmail.it,pec,comune.montoriofrent@tiscali.it,altro,,,,,,,,,,,0
c_f690,Comune di Montorio Al Vomano,Montorio al Vomano,Ennio,Cingoli,64046,TE,Abruzzo,http://www.comune.montorio.te.it,Via Poliseo De Angelis,geometra,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80002070672,postacert@pec.comune.montorio.te.it,pec,sindaco@comune.montorio.te.it,altro,,,,,,,https://www.facebook.com/comunemontorio,,,,0
c_f692,Comune di Montorio Romano,Montorio Romano,Domenico,Di Bartolomeo,10,RM,Lazio,http://www.comunemontorioromano.it,Via Iv Novembre 115,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,86005370589,amministrazione@pec.comunemontorioromano.it,pec,finanziario@comunemontorioromano.it,altro,,,,,,,,,,,0
c_f696,Comune di Montorso Vicentino,Montorso Vicentino,Antonio,Tonello,36050,VI,Veneto,http://www.comune.montorsovicentino.vi.it,"Piazza G. Malenza, 39",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81000420240,montorsovicentino.vi@cert.ip-veneto.net,pec,ragioneria@comune.montorsovicentino.vi.it,altro,info@comune.montorsovicentino.vi.it,altro,,,,,,,,,0
c_f697,Comune di Montottone,Montottone,Francesca,Claretti,63843,FM,Marche,http://www.montottone.eu,"Corso Vittorio Emanuele II, 34",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81001050442,comune@pec.montottone.eu,pec,sindaco@montottone.eu,altro,,,,,,,,,,,0
c_f698,Comune di Montresta,Montresta,Antonio,Zedda,8010,OR,Sardegna,http://www.comune.montresta.or.it,"Via Santa Maria Della Neve, 2",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,83002350912,protocollo.montresta@pec.it,pec,protocollo@comune.montresta.or.it,altro,,,,,,,,,,,0
c_f701,Comune di Montu' Beccaria,Montu' Beccaria,Amedeo Pietro,Quaroni,27040,PV,Lombardia,http://www.comune.montubeccaria.pv.it,"Piazza Umberto I, 10",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,84000690184,protocollo.comune.montubeccaria@pec.regione.lombardia.it,pec,protocollo@comune.montubeccaria.pv.it,altro,anagrafe.comune.montubeccaria@pec.regione.lombardia.it,pec,,,,,,,,,0
c_f703,Comune di Monvalle,Monvalle,Franco,Oregioni,21020,VA,Lombardia,http://www.comune.monvalle.va.it,"Piazza Marconi, 8",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00309230126,comune.monvalle.va@legalmail.it,pec,servizi.demografici@pec.comune.monvalle.va.it,pec,protocollo@comune.monvalle.va.it,altro,,,,,,,,,0
c_f704,Comune di Monza,Monza,Dario,Allevi,20900,MB,Lombardia,http://www.comune.monza.it,Piazza Trento E Trieste,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,02030880153,monza@pec.comune.monza.it,pec,,,,,,,,,,,,,0
c_f705,Comune di Monzambano,Monzambano,Giorgio,Cappa,46040,MN,Lombardia,http://www.monzambano.gov.it/pages/Home.aspx,Piazza Vittorio Emanuele III N. 15,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,Comune di Monzambano,S,00159460203,monzambano.mn@legalmail.it,pec,comune.monzambano@pec.regione.lombardia.it,pec,tributi@pec.monzambano.gov.it,pec,ufficiotecnico@pec.monzambano.gov.it,pec,,,https://www.facebook.com/comunemonzambano/,,https://www.youtube.com/channel/UC1ZdlEZdWG1RG20hOYA6KhQ/,,1
c_f706,Comune di Monzuno,Monzuno,Bruno,Pasquini,40036,BO,Emilia Romagna,http://www.comune.monzuno.bo.it,Via Casaglia 4,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00956680375,comune.monzuno@cert.provincia.bo.it,pec,urp@comune.monzuno.bo.it,altro,,,,,,,https://www.facebook.com/pages/Biblioteche-del-Comune-di-Monzuno/109314595756211?fref=ts,,https://www.youtube.com/user/UfficioStampaMonzuno,,3
c_f707,Comune di Morano Sul Po,Morano sul Po,Luca,Ferrari,15025,AL,Piemonte,http://www.comune.moranosulpo.al.it,"Via Mario Bavoso, 18/1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00451080063,moranosulpo@pcert.it,pec,info@comune.moranosulpo.al.it,altro,,,,,,,,,,,0
c_f708,Comune di Morano Calabro,Morano Calabro,Nicolo',De Bartolo,87016,CS,Calabria,http://www.comunemoranocalabro.it,Piazza Giovanni XXIII,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,83000670782,info@pec.comunemoranocalabro.it,pec,g.celano@comunemoranocalabro.it,altro,info@comunemoranocalabro.it,altro,,,,,https://www.facebook.com/comunemoranocalabro?ref=hl,https://twitter.com/ComuneMoranoCal,,,0
c_f709,Comune di Moransengo,Moransengo,Massimo,Ghigo,14023,AT,Piemonte,http://www.comune.moransengo.at.it,Piazza Ferrero 2,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80005300050,protocollo.moransengo@cert.ruparpiemonte.it,pec,info@comune.moransengo.at.it,altro,,,,,,,,,,,0
c_f710,Comune di Moraro,Moraro,Umberto,Colombo,34070,GO,Friuli Venezia Giulia,http://www.comune.moraro.go.it,"Via Petrarca, 15",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80002210310,comune.moraro@certgov.fvg.it,pec,,,,,,,,,,,,,0
c_f711,Comune di Morazzone,Morazzone,Matteo Luigi,Bianchi,21040,VA,Lombardia,http://WWW.COMUNE.MORAZZONE.VA.IT,"Via Mameli, 16",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00248270126,affarigenerali@comune.morazzone.legalmailpa.it,pec,respaffarigeneralifinanziario@comune.morazzone.va.it,altro,,,,,,,,,,,0
c_f712,Comune di Morbegno,Morbegno,Andrea,Ruggeri,23017,SO,Lombardia,http://www.morbegno.gov.it,v. San Pietro 22,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00098990146,protocollo.morbegno@cert.provincia.so.it,pec,,,,,,,,,,,,,0
c_f713,Comune di Morbello,Morbello,ALESSANDRO,VACCA,15010,AL,Piemonte,http://www.comune.morbello.al.it,Via Roma 1,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00447460064,comune.morbello@pec.it,pec,anagrafe@comune.morbello.al.it,altro,ragioneria@comune.morbello.al.it,altro,,,,,,,,,0
c_f715,Comune di Morciano di Romagna,Morciano di Romagna,FRANCESCO,BENDINI,47833,RN,Emilia Romagna,https://www.comune.morcianodiromagna.rn.it,Piazza Del Popolo 1,RESPONSABILE TRANSIZIONE DIGITALE,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00607140407,protocollo@pec.comune.morcianodiromagna.rn.it,pec,bilancio@comune.morcianodiromagna.rn.it,altro,,,,,,,https://www.facebook.com/morcianodiromagna/,,,,0
c_f716,Comune di Morciano di Leuca,Morciano di Leuca,Lorenzo,Ricchiuti,73040,LE,Puglia,http://www.comune.morcianodileuca.le.it,"Piazza Papa Giovanni Paolo II,1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81003870755,sindaco.morcianodileuca.le@pec.rupar.puglia.it,pec,sindaco@comune.morcianodileuca.le.it,altro,,,,,,,,,,,0
c_f717,Comune di Morcone,Morcone,Luigino,Ciarlo,82026,BN,Campania,http://www.comune.morcone.bn.it,"Corso Italia, 129",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80004600625,protocollo.morcone.bn@asmepec.it,pec,settoreamministrativo.morcone.bn@asmepec.it,pec,segretario.morcone.bn@asmepec.it,pec,segreteria.morcone.bn@asmepec.it,pec,ragioneria.morcone.bn@asmepec.it,pec,https://www.facebook.com/comunemorcone/,,,,0
c_f718,Comune di Mordano,Mordano,Stefano,Golini,40027,BO,Emilia Romagna,http://www.comune.mordano.bo.it,"Via Bacchilega, 6",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,01024610378,comune.mordano@cert.provincia.bo.it,pec,urp@comune.mordano.bo.it,altro,,,,,,,,,,,0
c_f720,Comune di Morengo,Morengo,Alessandra,Ghilardi,24050,BG,Lombardia,http://www.comune.morengo.bg.it,"Via Castello, 13",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,83001310164,protocollo@pec.comune.morengo.bg.it,pec,protocollo@comune.morengo.bg.it,altro,,,,,,,https://www.facebook.com/comune.morengo,,,,0
c_f721,Comune di Mores,Mores,Giuseppe,Ibba,7013,SS,Sardegna,http://www.comune.mores.ss.it,Piazza Padre Paolo Serra N.1,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,01822380901,protocollo@pec.comune.mores.ss.it,pec,protocollo@comune.mores.ss.it,altro,affarigenerali@comune.mores.ss.it,altro,,,,,,,,,0
c_f722,Comune di Moresco,Moresco,ALBERTO,DI BLASIO,63826,FM,Marche,http://www.comune.moresco.fm.it,"Piazza Castello, 15",FUNZIONARIO DELEGATO,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00356970442,moresco@pec.it,pec,moresco@ucvaldaso.it,altro,ragioneria.moresco@pec.ucvaldaso.it,pec,tecnico.moresco@pec.ucvaldaso.it,pec,anagrafe.moresco@pec.ucvaldaso.it,pec,,,,,0
c_f723,Comune di Moretta,Moretta,Giovanni,Gatti,12033,CN,Piemonte,http://www.comune.moretta.cn.it,"Piazza Umberto I, N.1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,85001650044,comune.moretta@businesspec.it,pec,info@comune.moretta.cn.it,altro,,,,,,,,,,,0
c_f724,Comune di Morfasso,Morfasso,PAOLO,CALESTANI,29020,PC,Emilia Romagna,http://www.comune.morfasso.pc.it,"Via Roma, 23",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81000110338,comune.morfasso@sintranet.legalmail.it,pec,comune.morfasso@sintranet.it,altro,,,,,,,,,,,0
c_f725,Comune di Morgano,Morgano,Daniele,Rostirolla,31050,TV,Veneto,http://www.comune.morgano.tv.it,"Piazza Indipendenza, 2",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80006320263,segreteria.comune.morgano.tv@pecveneto.it,pec,anagrafe.comune.morgano.tv@pecveneto.it,pec,,,,,,,,,,,0
c_f726,Comune di Morgex,Morgex,Lorenzo Ezio,Graziola,11017,AO,Valle D'Aosta,http://www.comune.morgex.ao.it,"Piazza Principe Tomaso, 6",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00116460072,protocollo@pec.comune.morgex.ao.it,pec,info@comune.morgex.ao.it,altro,,,,,,,https://www.facebook.com/ComunediMorgex,,http://www.youtube.com/commorgex,,3
c_f727,Comune di Morgongiori,Morgongiori,Renzo,Ibba,9090,OR,Sardegna,http://www.comune.morgongiori.or.it,"Via Rinascita, 6",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00074170952,protocollo@pec.comune.morgongiori.or.it,pec,protocollo@comune.morgongiori.or.it,altro,utc.morgongiori@pec.it,pec,finanziario@pec.comune.morgongiori.or.it,pec,,,https://www.facebook.com/ComuneDiMorgongiori,,,,0
c_f728,Comune di Mori,Mori,Stefano,Barozzi,38065,TN,Trentino Alto Adige,http://www.comune.mori.tn.it,"Via Scuole, 2",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00124030222,protocollo@pec.comune.mori.tn.it,pec,,,,,,,,,,,,,0
c_f729,Comune di Moriago della Battaglia,Moriago della Battaglia,Giuseppe,Tonello,31010,TV,Veneto,http://www.comune.moriago.tv.it,"Piazza Della Vittoria, 14",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00486670268,comune.moriago.tv@pecveneto.it,pec,comune@comune.moriago.tv.it,altro,,,,,,,https://www.facebook.com/pages/Comune-di-Moriago-della-Battaglia/350989601690658,,,,1
c_f730,Comune di Moricone,Moricone,Giovanni Battista,Pascazi,10,RM,Lazio,http://www.comune.moricone.rm.it,"Piazza Sante Aureli, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,86000380583,protocollomoricone@pec.it,pec,,,,,,,,,,,,,0
c_f731,Comune di Morigerati,Morigerati,Cono,D'Elia,84030,SA,Campania,http://www.halleyweb.com/c065077/hh/index.php,"Piazza San Laverio, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,84001730658,demo.morigerati@asmepec.it,pec,ragioneria@comune.morigerati.sa.it,altro,segreteria.morigerati@asmepec.it,pec,utc.morigerati@asmepec.it,pec,demografici@comune.morigerati.sa.it,altro,,,,,1
c_f732,Comune di Morino,Morino,Roberto,D'Amico,67050,AQ,Abruzzo,http://www.comune.morino.aq.it,Via XXIV Maggio,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00185610664,info@pec.comune.morino.aq.it,pec,info@comune.morino.aq.it,altro,ragioneria@pec.comune.morino.aq.it,pec,retribuzioni@pec.comune.morino.aq.it,pec,,,,,,,0
c_f733,Comune di Moriondo Torinese,Moriondo Torinese,Daniele,Zaia,10020,TO,Piemonte,http://www.comune.moriondo.to.it,"Piazza Vittorio Veneto, 1",Segretario comunale ,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82000610012,comune.moriondotorinese.to@legalmail.it,pec,info@comune.moriondo.to.it,altro,,,,,,,,,,,0
c_f734,Comune di Morlupo,Morlupo,Ettore,Iacomussi,67,RM,Lazio,http://www.morlupo.eu,"Piazza del Municipio, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,02591110586,info@pec.morlupo.eu,pec,info@comune.morlupo.roma.it,altro,,,,,,,https://it-it.facebook.com/comunedimorlupo/,https://twitter.com/comunedimorlupo,https://www.youtube.com/channel/UC8PN-pOINwSaDcX6-Czjdrw,,0
c_f735,Comune di Mormanno,Mormanno,Giuseppe,Regina,87026,CS,Calabria,http://www.comune.mormanno.cs.it,"Via Alighieri, 45",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,83002000780,protocollo.mormanno@asmepec.it,pec,sindaco.mormanno@asmepec.it,pec,comunemormanno@tiscali.it,altro,,,,,https://www.facebook.com/Comune-di-Mormanno-238928876601473/,,,,0
c_f736,Comune di Mornago,Mornago,Davide,Tamborini,21020,VA,Lombardia,http://www.comune.mornago.va.it,"Piazza Liberta', 1",Sindaco pro-tempore,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00249580127,comune.mornago.va@halleycert.it,pec,segreteria@comune.mornago.va.it,altro,,,,,,,https://www.facebook.com/pages/Comune-Di-Mornago/517985021672238,,,,0
c_f737,Comune di Mornese,Mornese,Gian Franco,Caviggia,15075,AL,Piemonte,http://www.comune.mornese.al.it,"Via Andrea Doria, 49",Segretario Comunale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00458370061,mornese@cert.ruparpiemonte.it,pec,,,,,,,,,,,,,0
c_f738,Comune di Mornico al Serio,Mornico al Serio,Marco,Santinelli,24050,BG,Lombardia,http://www.comune.mornicoalserio.bg.it,"Piazza Sant'Andrea, 2",Responsabile Settore Eco-Fin,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,83001390166,info@pec.comune.mornicoalserio.bg.it,pec,info@comune.mornicoalserio.bg.it,altro,m.santinelli@pec.comune.mornicoalserio.bg.it,pec,ragioneria@comune.mornicoalserio.bg.it,altro,,,,,,,0
c_f739,Comune di Mornico Losana,Mornico Losana,Paolo,Porcellana,27040,PV,Lombardia,http://www.comunemornicolosana.pv.it,"Piazza Liberta, 1",SINDACO,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00475070181,mornicolosana@postemailcertificata.it,pec,ragioneria@comunemornicolosana.pv.it,altro,,,,,,,,,,,0
c_f740,Comune di Morolo,Morolo,Gino,Molinari,3017,FR,Lazio,http://www.comune.morolo.fr.it,Piazza Ernesto Biondi,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,92007300608,comune.morolo@pec.it,pec,,,,,,,,,,,,,0
c_f743,Comune di Morozzo,Morozzo,Mauro,Fissore,12040,CN,Piemonte,http://www.comune.morozzo.cn.it,Via Bongioanni 4,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00511010043,comune.morozzo@multipec.it,pec,protocollo@comune.morozzo.cn.it,altro,,,,,,,,,,,0
c_f744,Comune di Morra De Sanctis,Morra De Sanctis,Pietro Gerardo,Mariani,83040,AV,Campania,http://www.comune.morradesanctis.av.it,Piazza F. De Sanctis,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82000950640,protocollo@pec.comune.morradesanctis.av.it,pec,staff@comune.morradesanctis.av.it,altro,,,,,,,,,,,0
c_f745,Comune di Morro D'Alba,Morro d'Alba,Alberto,Cinti,60030,AN,Marche,http://www.comune.morrodalba.an.it,Piazza Romagnoli N.6,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00184460426,comune.morrodalba@legalmail.it,pec,comune@comune.morrodalba.an.it,altro,,,,,,,,,,,0
c_f746,COMUNE DI MORRO REATINO,Morro Reatino,Gabriele,Cintia Lattanzi,2010,RI,Lazio,http://WWW.COMUNE.MORROREATINO.RI.IT,"Via Roma, 19",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00108310574,comune@pec.comune.morroreatino.ri.it,pec,comunemorroreatino@libero.it,altro,,,,,,,https://www.facebook.com/MorroReatino/?ref=bookmarks,,,,0
c_f747,Comune di Morro D'Oro,Morro d'Oro,Michele,Poliandri,64020,TE,Abruzzo,http://www.comune.morrodoro.te.gov.it,"Piazza Duca Degli Abruzzi, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81000370676,protocollo@pec.comune.morrodoro.te.it,pec,info@comunemorrodoro.it,altro,,,,,,,,,,,1
c_f748,Comune di Morrone del Sannio,Morrone del Sannio,Domenico Antonio,Colasurdo,86040,CB,Molise,http://www.morronedelsannio.eu,Via San Roberto,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81000790709,comune.morronedelsanniocb@legalmail.it,pec,comune.morrone@libero.it,altro,,,,,,,,,,,0
c_f749,Comune di Morrovalle,Morrovalle,Stefano,Montemarani,62010,MC,Marche,http://www.comune.morrovalle.mc.it,Piazza Vittorio Emanuele II 1,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00132100439,comune.morrovalle.mc@legalmail.it,pec,comune@morrovalle.org,altro,,,,,,,,,,,0
c_f750,Comune di Morsano al Tagliamento,Morsano al Tagliamento,Loris,Grando,33075,PN,Friuli Venezia Giulia,http://www.comune.morsanoaltagliamento.pn.it,Piazza Daniele Moro 33,Segretario Comunale Responsabile Area Amministrati,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80006740932,comune.morsanoaltagliamento@certgov.fvg.it,pec,,,,,,,,,,,,,0
c_f751,Comune di Morsasco,Morsasco,Luigi,Barbero,15010,AL,Piemonte,http://www.comune.morsasco.al.it,Via G. Matteotti 10,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00385220066,comunemorsasco@arubapec.it,pec,ragioneria@comunemorsasco.it,altro,,,,,,,,,,,0
c_f754,Comune di Mortara,Mortara,Marco,Facchinotti,27036,PV,Lombardia,http://www.comune.mortara.pv.it,"Piazza Martiri Della Liberta', 21",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00324770189,comune.mortara@pec.regione.lombardia.it,pec,protocollo@comune.mortara.pv.it,altro,,,,,,,,,,,0
c_f758,Comune di Morterone,Morterone,Antonella,Invernizzi,23811,LC,Lombardia,http://www.comune.morterone.lc.it,"Piazza Chiesa, 1",Sindaco Pro Tempore,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00548190131,comune.morterone@pec.regione.lombardia.it,pec,comunedimorterone@comune.morterone.lc.it,altro,,,,,,,,,,,0
c_f760,Comune di Moruzzo,Moruzzo,ROBERTO,PIRRO',33030,UD,Friuli Venezia Giulia,http://www.comune.moruzzo.ud.it,Via Centa 11,SINDACO,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00482400306,comune.moruzzo@certgov.fvg.it,pec,finanziaria@comune.moruzzo.ud.it,altro,,,,,,,,,,,0
c_f761,Comune di Moscazzano,Moscazzano,Gianluca,Savoldi,26010,CR,Lombardia,http://www.comune.moscazzano.cr.it,"Via Roma, 29",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00304220197,comune.moscazzano@pec.regione.lombardia.it,pec,info@comune.moscazzano.cr.it,altro,,,,,,,,,,,0
c_f762,Comune di Moschiano,Moschiano,Angelo,Mazzocca,83020,AV,Campania,http://www.comune.moschiano.av.it,Piazza IV Novembre,Sindaco Responsabile area tecnica,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80013250644,comune.moschiano@asmepec.it,pec,,,,,,,,,,,,,0
