ipa,license,other,word,cod_amm,des_amm,Comune,nome_resp,cogn_resp,Cap,Provincia,Regione,sito_istituzionale,Indirizzo,titolo_resp,tipologia_istat,tipologia_amm,acronimo,cf_validato,Cf,mail1,tipo_mail1,mail2,tipo_mail2,mail3,tipo_mail3,mail4,tipo_mail4,mail5,tipo_mail5,url_facebook,url_twitter,url_googleplus,url_youtube,liv_accessibili,slug,name,lat,lng
c_h488,,,"<div class=""u-background-white u-color-black u-text-xxl u-padding-r-top u-padding-r-bottom"">
    <div class=""u-layout-wide u-layoutCenter u-layout-r-withGutter"" id=""utilita"">
      <section class=""u-padding-r-top u-padding-r-bottom"">
  <h2 class=""u-text-h3 u-layout-centerLeft"">Utilità</h2>
  <ul class=""Grid Grid--withGutter"">

      <li class=""Grid-cell u-sizeFull u-md-size1of4 u-lg-size1of4"">
        <a class=""Leads-link u-color-black"" href="""">Open data</a>
      </li>

      <li class=""Grid-cell u-sizeFull u-md-size1of4 u-lg-size1of4"">
        <a class=""Leads-link u-color-black"" href="""">Comunicati stampa</a>
      </li>

  </ul>
</section>

    </div>
  </div>",c_h488,Comune di Roggiano Gravina,Roggiano Gravina,Santa Rosaria,Algieri,87017,CS,Calabria,http://www.comune.roggianogravina.cs.it,"Via Bufaletto, 18",Segretario Comunale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,355760786,sindaco@pec.comune.roggianogravina.cs.it,pec,ced@comune.roggianogravina.cs.it,altro,edilizia@pec.comune.roggianogravina.cs.it,pec,protocollo@pec.comune.roggianogravina.cs.it,pec,demografici@pec.comune.roggianogravina.cs.it,pec,,,,,1,roggiano-gravina,Roggiano Gravina,39.6189,16.1609
c_f068,,,Open Data,c_f068,Comune di Mazzin,Mazzin,Graziano,Sensato,38030,TN,Trentino Alto Adige,http://www.comune.mazzin.tn.it,"Streda Dolomites, 41",Segretario Comunale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82000750222,comune@pec.comune.mazzin.tn.it,pec,info@comune.mazzin.tn.it,altro,,,,,,,,,,,0,mazzin,Mazzin,46.4585,11.7011
c_c051,,,altri contenuti – Accessibilità e dati aperti,c_c051,Comune di Castell'Umberto,Castell'Umberto,Vincenzo Biagio,LIONETTO CIVA,98070,ME,Sicilia,http://www.comune.castellumberto.me.it,Via Garibaldi 27,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,84004180836,comune.castellumberto@pec.it,pec,info@comune.castellumberto.me.it,altro,,,,,,,https://www.facebook.com/ComunediCastellUmberto/,,https://www.youtube.com/user/comunecastellumberto,,0,castell-umberto,Castell'Umberto,38.0849,14.8067
c_c114,,,Open Data,c_c114,Comune di Castel Frentano,Castel Frentano,GABRIELE,D'ANGELO,66032,CH,Abruzzo,http://www.comunedicastelfrentano.it,"Corso Roma, 25",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,253170690,protocollo@pec.comunedicastelfrentano.it,pec,,,,,,,,,,,,,0,castel-frentano,Castel Frentano,42.1981,14.3563
c_e664,,,Open Data,c_e664,Comune di Lona-lases,Lona-Lases,Marco,Casagranda,38040,TN,Trentino Alto Adige,http://www.comune.lonalases.tn.it,"Via Maseri, 2",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,383060225,comunelonalases@pec.it,pec,serviziosegreteria@comune.lonalases.tn.it,altro,servizioragioneria@comune.lonalases.tn.it,altro,,,,,,,,,0,lona-lases,Lona-Lases,46.1452,11.2206
c_m350,,,Open Data,c_m350,Comune di Altopiano della Vigolana,Altopiano della Vigolana,Anna,Marzatico,38049,TN,Trentino Alto Adige,http://www.comune.vigolana.tn.it,"P.zza Del Popolo, 9",Segretario Comunale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,2402000224,comune@pec.comune.vigolana.tn.it,pec,,,,,,,,,,,,,0,altopiano-della-vigolana,Altopiano della Vigolana,46.00657,11.19987
c_d171,,,OPENDATA,c_d171,Comune di Crispiano,Crispiano,Giovanna,Di Gregorio,74012,TA,Puglia,http://www.comune.crispiano.ta.it,Piazza Madonna Della Neve 1,Segretario Generale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80008910731,protocollo.comune.crispiano@pec.rupar.puglia.it,pec,,,,,,,,,,,,,3,crispiano,Crispiano,40.6047,17.2298
c_e625,,,Open data,c_e625,Comune di Livorno,Livorno,Luca,Salvetti,57123,LI,Toscana,http://www.comune.livorno.it,"Piazza Del Municipio, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,104330493,comune.livorno@postacert.toscana.it,pec,,,,,,,,,,,,,0,livorno,Livorno,43.5519,10.308
c_h294,,,Statistiche e OpenData,c_h294,Comune di Rimini,Rimini,Andrea,Gnassi,47921,RN,Emilia Romagna,http://www.comune.rimini.it,"Piazza Cavour, 27",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,COMUNE RIMINI,S,304260409,protocollo.generale@pec.comune.rimini.it,pec,,,,,,,,,http://www.facebook.com/comunedirimini,https://twitter.com/comunerimini,http://www.youtube.com/user/arengovideo,,1,rimini,Rimini,44.059,12.5632
c_g161,,,Open Data,c_g161,Comune di Osnago,Osnago,Paolo,Brivio,23875,LC,Lombardia,http://www.osnago.net,"Viale delle Rimembranze, 3",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,556800134,comune.osnago@legalmail.it,pec,comune@osnago.net,altro,,,,,,,https://www.facebook.com/Comune-di-Osnago-127986824432842/,,,,0,osnago,Osnago,45.6767,9.3924
c_a324,,,Open Data,c_a324,Comune di Anzola dell'Emilia,Anzola dell'Emilia,Giampiero,Veronesi,40011,BO,Emilia Romagna,http://www.comune.anzoladellemilia.bo.it,v. Grimandi 1,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80062710373,comune.anzoladellemilia@cert.provincia.bo.it,pec,,,,,,,,,,,,,0,anzola-dell-emilia,Anzola dell'Emilia,44.5474,11.1956
c_b158,,,Open Data,c_b158,Comune di Bresimo,Bresimo,Mara,Dalla Torre,38020,TN,Trentino Alto Adige,http://www.comune.bresimo.tn.it/,Via Fontana Nuova 4,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,83003580228,comune@pec.comune.bresimo.tn.it,pec,c.bresimo@comuni.infotn.it,altro,,,,,,,,,,,0,bresimo,Bresimo,46.4108,10.9684
c_h607,,,Open Data,c_h607,Comune di Rovere' della Luna,Rovere' della Luna,Luca,Ferrari,38030,TN,Trentino Alto Adige,http://www.comune.roveredellaluna.tn.it,"Piazza Unita' D'Italia, 4",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,309060226,protocollo.comune.roveredl@legalmail.it,pec,ragioneria@comune.roveredellaluna.tn.it,altro,segreteria@comune.roveredellaluna.tn.it,altro,anagrafe@comune.roveredellaluna.tn.it,altro,tecnico@comune.roveredellaluna.tn.it,altro,,,,,0,rovere-della-luna,Roverè della Luna,46.2495,11.1716
c_d761,,,Portale Open Data,c_d761,Comune di Francavilla Fontana,Francavilla Fontana,Antonello,Denuzzo,72021,BR,Puglia,http://www.comune.francavillafontana.br.it,"Via Municipio, 4",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,176620748,comune.francavillafontana@pec.it,pec,archivio@comune.francavillafontana.br.it,altro,,,,,,,https://www.facebook.com/comuneff,,,,0,francavilla-fontana,Francavilla Fontana,40.5317,17.5861
c_l886,,,Open Data,c_l886,Comune di Vignola Falesina,Vignola-Falesina,Danilo,Anderle,38057,TN,Trentino Alto Adige,http://www.comune.vignola-falesina.tn.it/,"Frazione Vignola, 12",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80013790227,comune@pec.comune.vignola-falesina.tn.it,pec,,,,,,,,,,,,,0,vignola-falesina,Vignola-Falesina,46.0462,11.2766
c_c773,,,Opendata,c_c773,Comune di Civitavecchia,Civitavecchia,Antonio,Cozzolino,53,RM,Lazio,http://www.civitavecchia.gov.it,"Piazzale Pietro Guglielmotti, 7",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,2700960582,comune.civitavecchia@legalmail.it,pec,,,,,,,,,,,,,0,civitavecchia,Civitavecchia,42.0912,11.7968
c_i407,,,Regolamento accesso open data,c_i407,Comune di San Vito Lo Capo,San Vito Lo Capo,Matteo Davide,Rizzo,91010,TP,Sicilia,http://www.comune.sanvitolocapo.tp.it,"Via Savoia, 167",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80002000810,protocollocomunesanvitolocapo@postecert.it,pec,,,,,,,,,,,,,0,san-vito-lo-capo,San Vito Lo Capo,38.175,12.7335
c_g337,,,Open Data,c_g337,Comune di Parma,Parma,Federico,Pizzarotti,43121,PR,Emilia Romagna,http://www.comune.parma.it,"Strada Repubblica, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,162210348,comunediparma@postemailcertificata.it,pec,,,,,,,,,,,,,0,parma,Parma,44.815,10.308
c_h754,,,Open Data,c_h754,Comune di Samone,Samone,Andrea,Giampiccolo,38059,TN,Trentino Alto Adige,http://www.comune.samone.tn.it,"Via delle Praele, 21",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81002230225,comune@pec.comune.samone.tn.it,pec,segreteria@comune.samone.tn.it,altro,,,,,,,,,,,0,samone,Samone,46.0813,11.5212
c_e921,,,Open data,c_e921,Comune di Marcallo con Casone,Marcallo con Casone,Massimo,Olivares,20010,MI,Lombardia,http://www.marcallo.it,"Via Vitali, 18",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,1009620152,comune.marcalloconcasone@pec.regione.lombardia.it,pec,,,,,,,,,,,,,0,marcallo-con-casone,Marcallo con Casone,45.4852,8.8704
c_l203,,,Open data,c_l203,Comune di Tonco,Tonco,Simonetta,Amerio,14039,AT,Piemonte,http://www.comune.tonco.at.it,"Piazza Lanfranco, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80006380051,tonco@cert.ruparpiemonte.it,pec,uffici@comune.tonco.at.it,altro,,,,,,,,,,,0,tonco,Tonco,45.0248,8.1909
c_g273,,,Open Data,c_g273,Comune di Palermo,Palermo,Leoluca,Orlando,90133,PA,Sicilia,http://www.comune.palermo.it,"Piazza Pretoria, 1 - Palazzo Delle Aquile",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80016350821,protocollo@cert.comune.palermo.it,pec,,,,,,,,,,,,,0,palermo,Palermo,38.1167,13.3667
c_d371,,,Open Data,c_d371,Comune di Dro,Dro,Vittorio,Fravezzi,38074,TN,Trentino Alto Adige,http://www.comunedro.it,Via Torre 1,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,84000130223,segreteria@pec.comunedro.it,pec,municipio@comune.dro.tn.it,altro,,,,,,,,,,,0,dro,Dro,45.9624,10.9124
c_d388,,,Open Data,c_d388,Comune di Dusino San Michele,Dusino San Michele,Marco,Lavagnino,14010,AT,Piemonte,http://www.comune.dusinosanmichele.at.it,"Corso Umberto I, 65",Responsabile Ufficio Tecnico,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80003490051,dusino.san.michele@cert.ruparpiemonte.it,pec,info@comune.dusinosanmichele.at.it,altro,,,,,,,,,,,0,dusino-san-michele,Dusino San Michele,44.9267,7.9727
c_b525,,,Open Data,c_b525,Comune di Campodenno,Campodenno,Ivana,Battaini,38010,TN,Trentino Alto Adige,http://www.comunecampodenno.it,Via Delle Loze N 1,Segretario Comunale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,307740225,comune@pec.comunecampodenno.it,pec,comune.campodenno@comuni.infotn.it,altro,,,,,,,,,,,0,campodenno,Campodenno,46.2589,11.0342
c_a132,,,Open Data,c_a132,Comune di Albano Laziale,Albano Laziale,Nicola,Marini,41,RM,Lazio,http://www.comune.albanolaziale.rm.it,"Piazza Costituente, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82011210588,protocollo@cert.comune.albanolaziale.rm.it,pec,segreteria.generale@comune.albanolaziale.rm.it,altro,organi.istituzionali@pec.comune.albanolaziale.rm.it,pec,ragioneria@pec.comune.albanolaziale.rm.it,pec,dirigente.tecnico@pec.comune.albanolaziale.rm.it,pec,,,,,0,albano-laziale,Albano Laziale,41.7285,12.6608
c_l096,,,Open Data,c_l096,Comune di Tenna,Tenna,Antonio,Valentini,38050,TN,Trentino Alto Adige,http://comune.tenna.tn.it,Piazza del Municipio n. 13,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,159330224,comune@pec.comune.tenna.tn.it,pec,,,,,,,,,,,,,0,tenna,Tenna,46.0167,11.2653
c_c573,,,"Sistema informativo territoriale, cartografia, statistiche, Open Data",c_c573,Comune di Cesena,Cesena,Enzo,Lattuca,47520,FC,Emilia Romagna,http://www.comune.cesena.fc.it,"Piazza Del Popolo, 10",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,143280402,protocollo@pec.comune.cesena.fc.it,pec,,,,,,,,,https://it-it.facebook.com/comunedicesena,,,,0,cesena,Cesena,44.1391,12.2429
c_a372,,,Open Data,c_a372,Comune di Arco,Arco,Dott Rolando,Mora,38062,TN,Trentino Alto Adige,http://www.comune.arco.tn.it,"Piazza III Novembre, 3",Segretario generale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,249830225,comune@pec.comune.arco.tn.it,pec,urp@comune.arco.tn.it,altro,,,,,,,,,,,0,arco,Arco,45.9219,10.8846
c_a734,,,Open Data,c_a734,Comune di Beinasco,Beinasco,Antonella,GUALCHI,10092,TO,Piemonte,http://www.comune.beinasco.to.it,Piazza Alfieri 7,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,2042100012,protocollo@comune.beinasco.legalmail.it,pec,ced@comune.beinasco.to.it,altro,,,,,,,,,,,0,beinasco,Beinasco,45.0228,7.5878
c_g822,,,Bdap - Open Data,c_g822,Comune di Ponsacco,Ponsacco,Francesca,Brogi,56038,PI,Toscana,http://www.comune.ponsacco.pi.it,Piazza Vialli 8,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,141490508,comune.ponsacco@postacert.toscana.it,pec,,,,,,,,,,,,,0,ponsacco,Ponsacco,43.6249,10.6302
c_e370,,,Dati aperti - Open data,c_e370,Comune di Isso,Isso,Rocco,Maccali,24040,BG,Lombardia,http://www.comune.isso.bg.it,"Piazza S. Andrea, 32",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,83001820162,info@cert.comune.isso.bg.it,pec,info@comune.isso.bg.it,altro,,,,,,,https://www.facebook.com/ComunediIsso?sk=wall,https://twitter.com/ComunediIsso,http://www.youtube.com/user/ComunediIsso,,0,isso,Isso,45.4768,9.7577
c_b354,,,Open Data Open Service,c_b354,Comune di Cagliari,Cagliari,Bruno,Carcangiu,9123,CA,Sardegna,http://www.comune.cagliari.it,"Via Roma, 145",Commissario straordinario,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,147990923,protocollogenerale@comune.cagliari.legalmail.it,pec,urp@comune.cagliari.it,altro,,,,,,,https://www.facebook.com/comunecagliarinews.it,https://twitter.com/Comune_Cagliari,,,0,cagliari,Cagliari,39.2149,9.1095
c_g681,,,Open Data,c_g681,Comune di Pinzolo,Pinzolo,Michele,Cereghini,38086,TN,Trentino Alto Adige,http://www.comune.pinzolo.tn.it,"Viale  Della Pace, 8",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,286690227,segreteria@pec.comune.pinzolo.tn.it,pec,segreteria@comune.pinzolo.tn.it,altro,,,,,,,https://www.facebook.com/comune.pinzolo.tn.it/,,,,0,pinzolo,Pinzolo,46.16,10.7654
c_f839,,,Open Data,c_f839,Comune di Napoli,Napoli,Luigi,de Magistris,80123,,Campania,http://www.comune.napoli.it,Piazza Municipio - Palazzo S.Giacomo,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,COMUNE DI NAPOLI,S,80014890638,protocollo@pec.comune.napoli.it,pec,,,,,,,,,,,,,3,napoli,Napoli,40.8333,14.25
c_c154,,,Open Data,c_c154,Comune di Castellero,Castellero,Roberto,Campia,14013,AT,Piemonte,http://www.comune.castellero.at.it,"Piazza Romita, 2",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80003190057,castellero@cert.ruparpiemonte.it,pec,,,,,,,,,,,,,0,castellero,Castellero,44.9257,8.0743
c_i627,,,RL Open Data,c_i627,Comune di Sergnano,Sergnano,Angelo,Scarpelli,26010,CR,Lombardia,http://www.comune.sergnano.cr.it,"Piazza IV Novembre, 8",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,172790198,comune.sergnano@pec.regione.lombardia.it,pec,segreteria@comune.sergnano.cr.it,altro,,,,,,,https://it-it.facebook.com/Biblioteca-Comunale-di-Sergnano-234795209930931/?ref=page_internal,,,,0,sergnano,Sergnano,45.4298,9.7028
c_c380,,,Open Data,c_c380,Comune di Cavareno,Cavareno,Monica,Zini,38011,TN,Trentino Alto Adige,http://www.comune.cavareno.tn.it,"Via Dei Campi, 1",Assistente Amministrativo,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,343350229,comune@pec.comune.cavareno.tn.it,pec,info@comune.cavareno.tn.it,altro,,,,,,,,,,,0,cavareno,Cavareno,46.4094,11.1392
c_d150,,,Open data,c_d150,Comune di Cremona,Cremona,Gianluca,Galimberti,26100,CR,Lombardia,http://www.comune.cremona.it,"Piazza Del Comune, 8",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,297960197,protocollo@comunedicremona.legalmail.it,pec,,,,,,,,,,,,,0,cremona,Cremona,45.1335,10.0261
c_a352,,,Open Data,c_a352,Comune di Aramengo,Aramengo,Daniele,Zaia,14020,AT,Piemonte,http://www.comune.aramengo.at.it,"Via Giuseppe Mazzini, 11",Segretario Comunale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80002990051,aramengo@cert.ruparpiemonte.it,pec,info@comune.aramengo.at.it,altro,,,,,,,,,,,0,aramengo,Aramengo,45.1001,8.0011
c_c528,,,Open data,c_c528,Comune di Cerreto D'Asti,Cerreto d'Asti,Mario Angelo,Saini,14020,AT,Piemonte,http://www.comune.cerreto.asti.it,"Piazza Ing. Pietro Mosso,1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80003250059,protocollo.cerreto.dasti@cert.ruparpiemonte.it,pec,protocollo@comune.cerreto.asti.it,altro,,,,,,,,,,,0,cerreto-d-asti,Cerreto d'Asti,45.0496,8.0367
c_d740,,,OpenData,c_d740,Comune di Fossalta di Piave,Fossalta di Piave,Franca,Ferrarese,30020,VE,Veneto,http://www.comunefossaltadipiave.it,"Piazza IV Novembre, 5",Funzionario,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,703420273,protocollo@pec.comunefossaltadipiave.it,pec,info@comunefossaltadipiave.it,altro,,,,,,,,,,,0,fossalta-di-piave,Fossalta di Piave,45.644,12.5118
c_e917,,,Open Data,c_e917,Comune di Maranzana,Maranzana,Marilena,Ciravegna,14040,AT,Piemonte,http://www.comune.maranzana.at.it,Via G. Bove N.36,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82002490058,comune.maranzana.at@legalmail.it,pec,maranzana@ruparpiemonte.it,altro,,,,,,,,,,,0,maranzana,Maranzana,44.7605,8.4787
c_g479,,,E-Government e Open Data,c_g479,Comune di Pesaro,Pesaro,Matteo,Ricci,61120,PU,Marche,http://www.comune.pesaro.pu.it,"Piazza Del Popolo, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,272430414,comune.pesaro@emarche.it,pec,urp@comune.pesaro.pu.it,altro,,,,,,,,,,,0,pesaro,Pesaro,43.8987,12.8437
c_f045,,,Open Data,c_f045,Comune di Massimeno,Massimeno,Enrico,Beltrami,38086,TN,Trentino Alto Adige,http://www.comune.massimeno.tn.it/,"Via Della Chiesa, 3",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,270960222,comune@pec.comune.massimeno.tn.it,pec,ragioneria@comune.massimeno.tn.it,altro,,,,,,,,,,,1,massimeno,Massimeno,46.1422,10.7734
c_i076,,,Open Data,c_i076,Comune di San Paolo Solbrito,San Paolo Solbrito,LUCA,PANETTA,14010,AT,Piemonte,http://www.comune.sanpaolosolbrito.at.it,"Piazza Lino Rissone, 1",Sindaco Pro Tempore,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80003910058,sanpaolosolbrito@postemailcertificata.it,pec,comune@comune.sanpaolosolbrito.at.it,altro,ufficioragioneriatributi@comune.sanpaolosolbrito.at.it,altro,ufficiotecnico@comune.sanpaolosolbrito.at.it,altro,,,,,,,0,san-paolo-solbrito,San Paolo Solbrito,44.9517,7.9719
c_b005,,,"Tutti i Contenuti che sono presenti all’interno del sito sono protetti ai sensi delle normative sul diritto d’autore e sulla proprietà intellettuale. Pertanto nulla, neppure in parte, potrà essere copiato, modificato o rivenduto per fini di lucro o per trarne qualsivoglia utilità. Gli oggetti presenti in questo sito per lo scaricamento (download) quali ad esempio la modulistica, i documenti, open data, ecc. sono liberamente e gratuitamente disponibili entro i limiti qui definiti. Quanto reperibile via download è coperto da copyright.",c_b005,Comune di Borgio Verezzi,Borgio Verezzi,Marinetta,Valdora,17022,SV,Liguria,http://www.comuneborgioverezzi.it,Via Municipio 17,Responsabile Area Finanziaria,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,227410099,protocollo@pec.comuneborgioverezzi.it,pec,,,,,,,,,,,,,0,borgio-verezzi,Borgio Verezzi,44.1582,8.3093
c_c751,,,"f) obbligo di pubblicare tutti gli atti, i documenti e le informazioni di cui al presente comma anche in formato elettronico elaborabile e in formati di dati aperti. Per formati di dati aperti si devono intendere almeno i dati resi disponibili e fruibili on-line in formati non proprietari, a condizioni tali da permetterne il più ampio riutilizzo anche a fini statistici e la ridistribuzione senza ulteriori restrizioni d'uso, di riuso o di diffusione diverse dall'obbligo di citare la fonte e di rispettarne l'integrità';",c_c751,Comune di Cittiglio,Cittiglio,Fabrizio,Anzani,21033,VA,Lombardia,http://www.comune.cittiglio.va.it,"Via Provinciale, 46",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,254640121,comunecittiglio@actaliscertymail.it,pec,protocollo@comune.cittiglio.va.it,altro,,,,,,,,,,,0,cittiglio,Cittiglio,45.8948,8.6605
c_a326,,,E IODL 2.0: “Italian Open Data License,c_a326,Comune di Aosta,Aosta,Fulvio,Centoz,11100,AO,Valle D'Aosta,http://www.comune.aosta.it,"Piazza Chanoux, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,120680079,protocollo@pec.comune.aosta.it,pec,,,,,,,,,http://www.facebook.com/pages/Comune-di-Aosta/136323453045568,https://twitter.com/ComunediAosta,http://www.youtube.com/user/UffComComuneAosta,,0,aosta,Aosta,45.735,7.3132
c_l647,,,: “Italian Open Data License – MARCHI DOMINI E SEGNI DISTINTIVI,c_l647,Comune di Valsavarenche,Valsavarenche,Daniele Giuseppe,Restano,11010,AO,Valle D'Aosta,http://www.comune.valsavarenche.ao.it,Frazione Degioz 166,Segretario Comunale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,COMVALSAVARENCHE,S,124870072,protocollo@pec.comune.valsavarenche.ao.it,pec,info@comune.valsavarenche.ao.it,altro,,,,,,,,,,,0,valsavarenche,Valsavarenche,45.5924,7.2098
c_b019,,,Open data,c_b019,Comune di Borgomanero,Borgomanero,Anna Maria,Battaini,28021,NO,Piemonte,http://www.comune.borgomanero.no.it,Corso Cavour 16,Dirigente Divisione Affari Generali e Finanze,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82001370038,protocollo@pec.comune.borgomanero.no.it,pec,urp@comune.borgomanero.no.it,altro,,,,,,,https://www.facebook.com/Borgomanero.Comune,https://twitter.com/CBorgomanero,http://www.youtube.com/comuneborgomanero,,0,borgomanero,Borgomanero,45.6987,8.4626
c_e876,,,"Inoltre, i link esterni sono ammessi se rispettano le regole di policy del Comune di Mandanici o se riguardano app che utilizzano esplicitamente gli Open data del Comune di Mandanici.",c_e876,Comune di Mandanici,Mandanici,Armando,Carpo,98020,ME,Sicilia,http://www.comunedimandanici.it,Via Roma 20,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,354630832,comunedimandanici@pec.it,pec,comune.mandanici@infinito.it,altro,,,,,,,,,,,0,mandanici,Mandanici,38.0014,15.3183
c_h791,,,Open Data,c_h791,Comune di San Casciano in Val di Pesa,San Casciano in Val di Pesa,Massimiliano,Pescini,50026,FI,Toscana,http://www.comune.san-casciano-val-di-pesa.fi.it,"Via Niccolo' Machiavelli, 56",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,793290487,comune.sancascianovp@postacert.toscana.it,pec,info@comune.san-casciano-val-di-pesa.fi.it,altro,,,,,,,,,,,0,san-casciano-in-val-di-pesa,San Casciano in Val di Pesa,43.66,11.1906
c_e971,,,"Inoltre, i link esterni sono ammessi se rispettano le regole di policy del Comune di Marradi o se riguardano app che utilizzano esplicitamente gli Open data del Comune di Marradi.",c_e971,Comune di Marradi,Marradi,Mara,Ierpi,50034,FI,Toscana,http://www.comune.marradi.fi.it/,Piazza Scalelle 1,Responsabile Affari Generali,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,1315320489,comune.marradi@postacert.toscana.it,pec,protocollo@comune.marradi.fi.it,altro,,,,,,,,,,,0,marradi,Marradi,44.0756,11.6131
c_e803,,,Open Data,c_e803,Comune di Maggiora,Maggiora,Italo,Cerri,28014,NO,Piemonte,http://www.comune.maggiora.no.it,Piazza Caduti di tutte le guerre 1,Vice Sindaco reggente,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82000330033,protocollo@pec.comune.maggiora.no.it,pec,comune@comune.maggiora.no.it,altro,,,,,,,,,,,0,maggiora,Maggiora,45.6903,8.4234
c_l454,,,Open Data,c_l454,Comune di Truccazzano,Truccazzano,Viviana Margherita,Cerea,20060,MI,Lombardia,http://www.comune.truccazzano.mi.it,"Via Scotti, 50",responsabile servizi finanziari,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,83502350156,fatturaelettronica.comune.truccazzano@pec.regione.lombardia.it,pec,,,,,,,,,,,,,0,truccazzano,Truccazzano,45.4851,9.4658
c_e202,,,"I materiali Open data sono liberamente riutilizzabili secondo i termini previsti dalla licenza indicata a fianco di ciascun dataset esposto, salvo diversa ed esplicita indicazione.",c_e202,Comune di Grosseto,Grosseto,Antonfrancesco,Vivarelli Colonna,58100,GR,Toscana,http://www.comune.grosseto.it,"Piazza Duomo, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82520537,comune.grosseto@postacert.toscana.it,pec,,,,,,,,,http://www.facebook.com/ComunediGrosseto,https://twitter.com/ComuneGrosseto,http://www.youtube.com/user/ComuneGrosseto,,0,grosseto,Grosseto,42.7629,11.1128
